Cabang,Kategori Barang,Kode Barang,Nama Barang,Jenis Barang,Def. Hrg. Jual Satuan #1,Kts (Semua Gdng),Nilai Satuan,Nilai Total,KATEGORI PEMBAYARAN;
Sawangan,SPAREPART,104837,ADAPTOR LENOVO 20V 3.25A 4.0MM X 1.7MM,Persediaan,0.0,2,65000.0,130000.0,CASH;
Sawangan,SPAREPART,103709,BATERAI SAMSUNG A7 2018,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104982,LCD SAMSUNG Z FLIP 3 ORIGINAL SEIN,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103729,BATERAI DELL LATITUDE,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,HANDPHONE,104860,SPEAKER ATAS SAMSUNG GALAXY A31,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104658,BATERAI MSI GF63,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,KARTU PERDANA,PSCDE75,PASCABAYAR INDOSAT 6281519936393,Persediaan,50000.0,0,0.0,0.0,KONSI;
Sawangan,AKSESORIS,102987,MEJA BELAJAR SISWA 1 SET,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104812,FLVLM OPPO A5 2020 / A9 2020 / A11X,Persediaan,0.0,2,5000.0,10000.0,CASH;
Sawangan,SPAREPART,104823,IC POWER PM6150A-102 SAMSUNG A52 / A52S,Persediaan,0.0,1,44000.0,44000.0,CASH;
Sawangan,LAPTOP,103524,SIU ALL IN ONE PC 215Z2 i5-4590 16/512GB 22 INCH,Persediaan,2999999.0,1,2540000.0,2540000.0,KONSI;
Sawangan,SPAREPART,104824,BATERAI APPLE IPAD AIR 2 A1566 A1567 A1547,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104794,BATERAI ASUS ZENBOOK 13 UX325,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104825,FLEXIBLE CHARGER SAMSUNG A9 PRO 2016,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104831,LCD REALME 8T INCELL,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103752,FLVLM OPP RENO 2F,Persediaan,16000.0,1,2366.666666,2366.666666,CASH;
Sawangan,SPAREPART,103754,FLBRD SAMSUNG A15,Persediaan,20000.0,2,12500.0,25000.0,CASH;
Sawangan,SPAREPART,103741,FLFNGPRN SAMSUNG A20S,Persediaan,60637.5,1,36750.0,36750.0,CASH;
Sawangan,SPAREPART,103753,BACKGLASS IPHONE 15 PRO MAX,Persediaan,61050.0,2,48500.0,97000.0,CASH;
Sawangan,SPAREPART,103749,SPEAKER ATAS/EARPIECE SAMSUNG A54,Persediaan,74151.0,1,44940.0,44940.0,CASH;
Sawangan,SPAREPART,105302,LCD OPPO RENO 8 4G OLED,Persediaan,0.0,1,725000.0,725000.0,CASH;
Sawangan,SPAREPART,103757,KEYBOARD LENOVO X270,Persediaan,222075.0,2,167622.2222225,335244.444445,CASH;
Sawangan,SPAREPART,103756,MOTHERBOARD LENOVO X250,Persediaan,787410.0,1,605700.0,605700.0,CASH;
"Sawangan,SPAREPART,103734,""LCD 15,6"""" SLIM 40 PIN FHD"",Persediaan,1010100.0,0,0.0,0.0,CASH";
Sawangan,SPAREPART,104669,LCD SAMSUNG TAB A9,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103944,HK BATOK CHARGER PD-102 20W,Persediaan,80000.0,7,40850.0,285950.0,CASH;
Sawangan,AKSESORIS,104670,ROBOT 16GB MICRO SD TF CARD CLASS 10 WITH PACKAGE BLACK,Persediaan,120000.0,0,0.0,0.0,CASH;
Sawangan,AKSESORIS,102988,PENANGKAL PETIR 1 SET,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104832,BATERAI SAMSUNG A33 5G / A53 5G,Persediaan,0.0,2,124666.6666665,249333.333333,CASH;
Sawangan,HANDPHONE,103765,SAMSUNG A07 4/128GB,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,KARTU PERDANA,PSCDE78,PASCABAYAR INDOSAT 6281519936351,Persediaan,50000.0,0,0.0,0.0,KONSI;
Sawangan,LAPTOP,104685,TOSHIBA PORTEGE X30F i5 GEN 8 8/256 TC,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,HANDPHONE,103770,SAMSUNG A07 8/256GB,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104838,BATERAI ASUS VIVOBOOK X403 / K403 / L403 / S403 SERIES,Persediaan,0.0,1,335500.0,335500.0,CASH;
Sawangan,JASA,105273,JS LP Promo SSD RAM <300,Non Persediaan,50000.0,0,0.0,0.0,;
Sawangan,SPAREPART,103767,KEYBOARD LENOVO LEGION 5 15ITH6,Persediaan,258525.0,1,191500.0,191500.0,CASH;
Sawangan,SPAREPART,101940,CADDY TEBAL 12.7 MM,Persediaan,40000.0,3,22857.142857333332,68571.428572,CASH;
Sawangan,SPAREPART,102021,KYBRD MACBOOK AIR A1370,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103761,LCD SAMSUNG A16,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103863,ROBOT Headset Bluetooth Spirit H20 Black,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104859,KEYBOARD LENOVO THINKPAD X1 CARBON GEN 5 / GEN 6,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104540,BATERAI ASUS ZENBOOK DUO 14 UX482,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104861,BATERAI VIVO S1 B-H0,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104871,FLEXIBLE ON OF REALME 9 / 9 PRO,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104845,ROBOT HDMI CABLE RFH03 HIGHT-DEFINITION BLACK 3M,Persediaan,100000.0,0,0.0,0.0,CASH;
Sawangan,KARTU PERDANA,PSCDE90,PASCABAYAR INDOSAT 6281519935428,Persediaan,50000.0,0,0.0,0.0,KONSI;
Sawangan,AKSESORIS,103202,M-TECH HDMI FLAT 5M,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104795,LCD LAPTOP ASUS ZENBOOK DUO UX481 FHD,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104833,KONEKTOR CHARGER LENOVO THINKPAD E490,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,HANDPHONE,103775,SAMSUNG A06 6/128GB,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104834,IC OPV NBYK SAMSUNG A35 5G CHARGING,Persediaan,0.0,1,64000.0,64000.0,CASH;
Sawangan,LAPTOP,103780,MACBOOK AIR 2015 i5 4/128GB 11 INCI,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,LAPTOP,103788,AXIOO MYBOOK R1 HYPE 1 N4020 4/128GB,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104796,KAMERA DEPAN SAMSUNG A51,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103784,BATERAI REDMI NOTE 12BN5M,Persediaan,139500.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103781,KYBRD ASUS ROG GL503,Persediaan,305500.0,1,235000.0,235000.0,CASH;
Sawangan,SPAREPART,101675,LCD SAMSUNG A15 5G,Persediaan,650000.0,3,161000.0,483000.0,CASH;
Sawangan,SPAREPART,103779,LCD SAMSUNG A55 OLED,Persediaan,715000.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104835,IC RF 77098B,Persediaan,0.0,1,38653.0,38653.0,CASH;
Sawangan,SPAREPART,103782,BATERAI OPPO RENO 6 BLP-863,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103790,PERNIK SAMSUNG A7,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103791,LCD MACBOOK A2179,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104836,IC SKY5 58083-11 POWER,Persediaan,0.0,1,91547.0,91547.0,CASH;
Sawangan,SPAREPART,103792,BATERAI SAMSUNG A34,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104839,BATERAI ASUS A412 / A409 / A1400E,Persediaan,0.0,2,176350.0,352700.0,CASH;
Sawangan,KARTU PERDANA,PSCDE95,PASCABAYAR INDOSAT 6281519936335,Persediaan,50000.0,0,0.0,0.0,KONSI;
Sawangan,SPAREPART,105222,FLEXIBLE ON OF OPPO RENO 8T 4G,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,AKSESORIS,103203,M-TECH HDMI FLAT 10M,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104840,BATERAI ASUS K413 SERIES,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104686,BATERAI DELL 11-3169/3180/3185/OJV6J ORI,Persediaan,0.0,1,350000.0,350000.0,CASH;
Sawangan,AKSESORIS,103804,SPEAKER JBL EON 712 EON712,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,HANDPHONE,103695,TECNO POVA 7 4G 8/128GB,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,LAINNYA,103808,LG LED MONITOR 32MR50C 32INCH,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103813,LCD REDMI A3 INCELL,Persediaan,175500.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103816,BATERAI HP ELITEBOOK 840 G3,Persediaan,216000.0,1,160000.0,160000.0,CASH;
"Sawangan,SPAREPART,103817,""BATERAI ASUS VIVOBOOK E410MA, E510MA, C31N1912 / B31N1912"",Persediaan,222750.0,1,182500.0,182500.0,CASH";
Sawangan,SPAREPART,103778,BATER IPHONE 12 PROMAX,Persediaan,273000.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103793,FLCRG SAM S21,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103803,BATERAI ASUS X540,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104691,KONEKTOR CHARGER SAMSUNG TAB A9,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,LAPTOP,103810,LAPTOP ASUS VIVOBOOK GO 14 E1404FA AMD RYZEN 3-7320 8/256GB,Persediaan,6150000.0,0,0.0,0.0,CASH;
Sawangan,LAINNYA,103811,AC SHARP AH-X13BEY,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104862,BATERAI SAMSUNG NOTE 10 LITE EB-BN770,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104863,PAPAN CHARGER MI 11 LITE 45 / 5G,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,LAPTOP,101451,LENOVO X280 i3-GEN8 4/128GB,Persediaan,2750000.0,0,0.0,0.0,CASH;
Sawangan,AKSESORIS,103796,TOA MIXER AMPLIFIER MODEL ZA2120,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104841,PERNIK OPPO A53 2020,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104842,BATERAI BLP805 OPPO A53 / A54,Persediaan,0.0,2,110000.0,220000.0,CASH;
Sawangan,SPAREPART,100196,LCD.. OPP F9/F9 PRO/A7X/RLM 2 PRO,Persediaan,0.0,0,0.0,1e-06,;
Sawangan,AKSESORIS,104672,ROBOT FLASHDISK RF564 BLUE,Persediaan,205000.0,0,0.0,0.0,CASH;
Sawangan,AKSESORIS,104674,ROBOT CR102S CARD READER USB3.0 BLACK,Persediaan,100000.0,3,45000.0,135000.0,CASH;
Sawangan,SPAREPART,105223,FLEXIBLE VOLUME OPPO RENO 8T 4G,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104864,LCD SAMSUNG A71 / M51 INCELL,Persediaan,0.0,1,150000.0,150000.0,CASH;
Sawangan,LAPTOP,105229,LENOVO IDEAPAD SLIM 3 i3-1315U 8/256GB,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,102025,HOUSING SAMSUNG A51,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,AKSESORIS,104673,ROBOT FLASHDISK RF532 BLUE,Persediaan,150000.0,0,0.0,0.0,CASH;
Sawangan,HANDPHONE,103802,INFINIX NOTE 50 PRO 8/256GB,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,AKSESORIS,104851,ACOME TRIPOS SS18A BLACK,Persediaan,220000.0,0,0.0,0.0,CASH;
Sawangan,LAINNYA,103795,PROJECTOR EPSON EB-X600 EIN,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SEWA,SEWLTP,SEWA LAPTOP,Jasa,0.0,0,0.0,0.0,TEMPO;
Sawangan,SPAREPART,103800,KEYBOARD LENOVO X280,Persediaan,277550.0,0,0.0,-2e-06,CASH;
Sawangan,SPAREPART,100188,LCD.. OPP A1K/ RLM C2,Persediaan,137290.5,3,95694.88413366667,287084.652401,;
Sawangan,SPAREPART,104931,KEYBOARD HP PAVILION AERO 12BE,Persediaan,300000.0,0,0.0,0.0,CASH;
Sawangan,LAPTOP,102054,LENOVO X280 i3-GEN8 4/256 GB,Persediaan,2999000.0,0,0.0,0.0,CASH;
Sawangan,AKSESORIS,103797,TOA WIRELESS MICROPHONE SET Z-WS300H,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,AKSESORIS,104852,ROBOT LAPTOP COOLING PAD RCP10 BLACK,Persediaan,150000.0,0,0.0,0.0,CASH;
Sawangan,LAPTOP,103827,LENOVO IDEAPAD SLIM 5 14 OLED I5 13420H 16GB 1TB,Persediaan,0.0,0,0.0,0.0,TEMPO;
Sawangan,JASA,JASA67,JASA REPAIR,Jasa,140000.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,105224,BATERAI INFINIX SMART 9 / HOT 30I / HOT 40I BL-49NX,Persediaan,0.0,2,100000.0,200000.0,CASH;
Sawangan,SPAREPART,104865,HOME BUTTON FLEXIBLE IPAD 2017 SERIES,Persediaan,0.0,1,143750.0,143750.0,CASH;
Sawangan,SPAREPART,104866,KEYBOARD DELL LATITUDE 3571,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104867,KEYBOARD LENOVO THINKPAD X280 / X290 / X390 / X395 / X13 / YOGA GEN 1,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,LAPTOP,105230,APPLE MACBOOK NEO A18 PRO 13'' 8/256 GB,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103836,BATT SAMSUNG Z FLIP 5 ATAS,Persediaan,138000.0,3,92000.0,276000.0,CASH;
Sawangan,SPAREPART,103818,LCD SAMSUNG A06,Persediaan,175500.0,4,127800.0,511200.0,CASH;
Sawangan,SPAREPART,103835,FLEXIBLE LCD Z FLIP 6,Persediaan,229500.0,2,170000.0,340000.0,CASH;
Sawangan,SPAREPART,101725,LCD MACBOOK WHITE 2020,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,AKSESORIS,103724,MSW NC70W,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103815,FAN HP PAVILION 15-CX,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103831,LCD IPHONE 15 PRO INCELL,Persediaan,0.0,2,320000.0,640000.0,CASH;
Sawangan,SPAREPART,103834,FLEXIBLE WIRELESS CHARGER SAMSUNG S8 PLUS,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103833,LCD.. SAM Z FOLD 4 ( DALAM ),Persediaan,0.0,0,0.0,0.0,TEMPO;
Sawangan,SPAREPART,103838,KEYBOARD ASUS X201 X201E X202 S200 S200E Q200,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,AKSESORIS,103798,TOA MODEL ZH-615SM,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104899,VIVO V27 5G OLED,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,AKSESORIS,104671,ROBOT CR202S CARD READER 2 IN 1 USB-C USB 3.0 GREY,Persediaan,120000.0,3,90000.0,270000.0,CASH;
Sawangan,AKSESORIS,104853,ROBOT WARNA LAVA DATA CABLE RNC100S 3A TYPE-C GRAY 100CM,Persediaan,60000.0,0,0.0,0.0,CASH;
Sawangan,LAPTOP,103820,DELL LATITUDE 7320 CORE i7 GEN 11 RAM 16GB SSD 512GB,Persediaan,6500000.0,0,0.0,0.0,KONSI;
Sawangan,SPAREPART,103847,FLEXIBLE LCD SAMSUNG Z FLIP 5,Persediaan,0.0,2,100000.0,200000.0,CASH;
Sawangan,SPAREPART,104854,PERNIK REALME 7I,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,LAPTOP,103856,LENOVO IDEAPAD SLIM 1  14 INTEL N4500 8/256GB,Persediaan,0.0,0,0.0,0.0,TEMPO;
Sawangan,SPAREPART,102026,ACOME SMART WATCH S1 BLACK,Persediaan,350000.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104855,FLEXIBLE ON OF VOLUME INFINIX HOT 11S,Persediaan,0.0,1,5000.0,5000.0,CASH;
Sawangan,SPAREPART,102309,LCD REDMI NOTE 10 5G LF,Persediaan,222750.0,2,140600.0,281200.0,CASH;
Sawangan,SPAREPART,103857,SSD MACBOOK NVME 256GB,Persediaan,603525.0,2,464250.0,928500.0,CASH;
Sawangan,SPAREPART,103853,BATERAI REALME 5/5i/5S/C3,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103841,BACKGLASS VIVO V20 4G,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103851,BATERAI TOSHIBA PA501-1BRS,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104868,LCD HUAWEI P30 PRO INCELL,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104872,FLEXIBLE VOLUME OPPO RENO 7 4G,Persediaan,0.0,2,5000.0,10000.0,CASH;
Sawangan,SPAREPART,103854,BATERAI IPHONE 7 PLUS,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103855,LCD SAMSUNG A54 OLED+FRAME,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,AKSESORIS,103799,KRISBOW 56 INCI KIPAS ANGIN PLAFON,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,105225,FRAME LCD SAMSUNG A22 5G,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SEWA,SEWHP.,SEWA HP,Jasa,0.0,0,0.0,0.0,TEMPO;
Sawangan,SPAREPART,104869,KONEKTOR HDD ASUS VIVOBOOK A416 SERIES,Persediaan,0.0,1,82000.0,82000.0,CASH;
Sawangan,HANDPHONE,103825,OPPO A3X 6/128GB,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,105226,LCD SAMSUNG A32 4G INCELL,Persediaan,0.0,2,160000.0,320000.0,CASH;
Sawangan,SPAREPART,104873,FLEXIBLE VOLUME REALME 9 / 9 PRO,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,105231,PAPAN KONEKTOR INF NOTE 50,Persediaan,0.0,1,40000.0,40000.0,CASH;
Sawangan,SPAREPART,104874,PAPAN CHARGER REDMI NOTE 12 PRO 5G,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104875,PERNIK INFINIX HOT 9 PLAY ( X680/X688 ),Persediaan,0.0,1,5000.0,5000.0,CASH;
Sawangan,HANDPHONE,103861,SAMSUNG A56 5G 8/256GB,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103869,BATERAI OPPO RENO 2F BLP737,Persediaan,135000.0,2,105000.0,210000.0,CASH;
Sawangan,SPAREPART,102790,LCD SAMSUNG A33 5G INCELL,Persediaan,243000.0,2,160000.0,320000.0,CASH;
Sawangan,SPAREPART,103822,LCD SAMSUNG M625 OLED,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103842,FRAME LCD VIVO V20 4G,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103964,LCD ASUS VIVOBOOK PRO 15 15.6 INCH FHD,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103868,FRAME REALME 9,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104214,FLEXIBLE CHARGER POCO M6 PRO,Persediaan,50000.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103966,BATERAI HP PAVILION AERO 13-BE,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103859,FAN MACBOOK AIR 2017 A1466,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,LAPTOP,105160,HP PROBOOK 445 G8 RYZEN 5 PRO 5600U 8/256GB,Persediaan,6350000.0,1,4850000.0,4850000.0,CASH;
Sawangan,SEWA,SEWBRL,SEWA BARANG LAINNYA,Jasa,0.0,0,0.0,0.0,TEMPO;
Sawangan,SEWA,SEWPRT,SEWA PRINTER,Jasa,0.0,0,0.0,0.0,TEMPO;
Sawangan,SEWA,SEWPJT,SEWA PROJECTOR,Jasa,0.0,0,0.0,0.0,TEMPO;
Sawangan,AKSESORIS,103801,TP-LINK ARCHER AX53,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104856,LCD XIAOMI RDMI NOTE 13 PRO 4G,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104857,LCD SAMSUNG A72 OLED + FRAME,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,HANDPHONE,103867,REALME C75X 8/128GB,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,LAPTOP,103870,PC Lenovo AIO idea Centre I5 GEN 12 8/512GB,Persediaan,0.0,0,0.0,0.0,TEMPO;
Sawangan,HANDPHONE,103874,OPPO A5 PRO 8/128GB OLIVE GREEN,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,102036,BATER OPPO RENO 4,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104870,LCD SAMSUNG A16 4G INCELL,Persediaan,0.0,2,173333.3333335,346666.666667,CASH;
Sawangan,AKSESORIS,104676,ROBOT U-DISKS ROC116 DUAL OTG INTERFACE UP TO 70MB/S LIGHT BLUE,Persediaan,137000.0,2,101000.0,202000.0,CASH;
Sawangan,SPAREPART,103877,PAPAN CHARGER SAMSUNG A11,Persediaan,40000.0,1,20000.0,20000.0,CASH;
Sawangan,SPAREPART,103876,BATERAI SAMSUNG S23,Persediaan,144450.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103860,LCD 14.1 INCH 40 PIN TEBAL HD SOCKET LEBAR NO BRACKET,Persediaan,477750.0,1,1341000.0,1341000.0,CASH;
Sawangan,SPAREPART,103872,LCD POCO X3 PRO,Persediaan,497250.0,7,157500.0,1102500.0,CASH;
Sawangan,SPAREPART,103873,KYBRD ASUS ROG GX560,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104847,ROBOT RHVC02 HDMI TO VGA CABLE MALE-TO-MALE 2M,Persediaan,160000.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104858,BACKGLASS SAMSUNG NOTE 9,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103882,LCD COMPATIBLE FOR IPAD AIR 1 / IPAD 5 / IPAD 6,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,AKSESORIS,104667,UFONE CP02-M 2.4A TRAVEL CHARGER SET,Persediaan,65000.0,0,0.0,0.0,CASH;
Sawangan,HANDPHONE,103508,SAMSUNG S23 ULTRA 12/512GB GREEN,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103892,LCD REALME C75 / C67,Persediaan,0.0,1,130000.0,130000.0,CASH;
Sawangan,SPAREPART,104849,ROBOT SMART POWERBANK RT22S WHITE,Persediaan,250000.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,102038,ORICO HARDISK,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,HANDPHONE,103893,INFINIX SMART 10 4/128GB,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,LAPTOP,102337,LENOVO THINKPAD X270 I5 GEN 6 8/256 GB,Persediaan,2950000.0,0,0.0,-1e-06,CASH;
Sawangan,SPAREPART,104876,FLEXIBLE ON OF OPPO RENO 4F / RENO 5F,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,102624,KEYBOARD LEN G40-30 / G40-70,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103885,KEYBOARD ACER SWIFT 3,Persediaan,79200.0,1,56000.0,56000.0,CASH;
Sawangan,SPAREPART,105243,PERNIK XIAOMI POCO F4,Persediaan,0.0,1,5000.0,5000.0,CASH;
Sawangan,SPAREPART,103900,BATERAI SAMSUNG Z FLIP 3 5G ATAS,Persediaan,117000.0,2,78000.0,156000.0,CASH;
Sawangan,SPAREPART,103907,BATERAI SAMSUNG A04 / A14 4G,Persediaan,135000.0,2,110000.0,220000.0,CASH;
Sawangan,SPAREPART,103898,LCD SAMSUNG A10 INCELL,Persediaan,150000.0,1,99000.0,99000.0,CASH;
Sawangan,SPAREPART,103897,BATERAI BN5D REDMI NOTE 11 / NOTE 11S / POCO M4 PRO 4G,Persediaan,168750.0,3,129813.33333266666,389439.999998,CASH;
Sawangan,AKSESORIS,104477,DATA CABLE ROBOT RUC03 AUDIO TYPE-C TO DC3.5 F WHITE 0.12CM,Persediaan,65000.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,103890,BATERAI LENOVO T470 T480 T570 T580,Persediaan,325000.0,1,230875.0,230875.0,CASH;
Sawangan,SPAREPART,105227,FLEXIBLE ON OF VOLUME SAMSUNG A52,Persediaan,0.0,1,5000.0,5000.0,CASH;
Sawangan,AKSESORIS,AKRP-022,RAPA CAR HOLDER WIRELESS FOLDING SUCTION CUP 200MAH MH1011-D FST,Persediaan,305000.0,1,213900.0,213900.0,KONSI;
Sawangan,JASA,JASA1,JASA BATERAI,Jasa,150000.0,0,0.0,0.0,CASH;
Sawangan,JASA,105108,JS HP LCD - INTERFACE,Non Persediaan,0.0,0,0.0,0.0,;
Sawangan,AKSESORIS,100296,ROBOT HUB H340A USB 3.0 4 PORT,Persediaan,100000.0,2,62400.0,124800.0,TEMPO;
Sawangan,HANDPHONE,103510,SAMSUNG TAB A9 4/64GB LTE GREY,Persediaan,0.0,0,0.0,0.0,TEMPO;
Sawangan,LAINNYA,103911,KABEL SPEAKER,Persediaan,0.0,0,0.0,-5e-05,CASH;
Sawangan,SPAREPART,104848,GAMEN GAMING LAPTOP COOLING PAD GCP100 8 FANS 300RBM,Persediaan,270000.0,0,0.0,0.0,CASH;
Sawangan,LAINNYA,103913,ISOLASI,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,LAINNYA,103914,MATA BOR UKURAN 10,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,HANDPHONE,103884,OPPO A5X 6/128GB,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104877,FLEXIBLE ON OF FVLM INFINIX NOTE 40,Persediaan,0.0,0,0.0,0.0,CASH;
Sawangan,SPAREPART,104878,PAPAN CHARGER SAMSUNG M51,Persediaan,0.0,1,40000.0,40000.0,CASH;
